location,year,month,day,properties_sold,avg_price,avg_sqr_ft,walk_score,interest_score,pop_increase,city_investment,private_investment
Wychwood,2015,June,,3,6.417,679,2.3766666666666665,1.5,141.174,13446.466999999999,11862.894
Corsa Italia-Davenport,2015,June,,8,4.991,562,2.139,0.1,122.636,3699.044,10457.571
Oakwood-Vaughan,2015,June,,13,3.565,658,2.037142857142857,8.0,57.753,9737.440999999999,23633.097999999998
Humewood-Cedarvale,2015,June,,5,4.991,546,1.9805555555555554,0.0,0.0,10295.007,124.062
Casa Loma,2015,June,,7,4.278,593,1.8716249999999999,0.225,196.78799999999998,12533.114,25230.217999999997
Forest Hill South,2015,June,,1,7.13,784,0.39611111111111114,0.3684210526315789,83.42099999999999,13574.806999999999,3465.18
Yonge-St.Clair,2015,June,,14,7.13,598,1.7315714285714283,1.5238095238095237,85.56,10005.528999999999,119.78399999999999
Bay Street Corridor,2015,June,,8,5.704,645,0.267375,1.8666666666666667,96.96799999999999,8703.591,8956.706
Rosedale-Moore Park,2015,June,,3,7.13,726,0.20371428571428568,2.8,67.735,8770.613,15977.616999999998
Church-Yonge Corridor,2015,June,,12,4.991,777,2.584625,0.3571428571428571,124.77499999999999,9509.280999999999,2969.645
Caledonia-Fairbanks,2015,June,,8,3.565,629,1.0298888888888889,0.2,324.41499999999996,279.496,15584.041
North St.James Town,2015,June,,8,7.13,562,2.584625,1.6666666666666667,71.3,12062.534,31574.492
Cabbagetown-South St.James Town,2015,June,,1,6.417,534,0.31688888888888883,0.15384615384615385,52.762,11003.016,27154.605
Moss Park,2015,June,,12,6.417,752,0.6337777777777777,2.1818181818181817,202.492,10054.012999999999,5816.6539999999995
Regent Park,2015,June,,12,4.278,592,0.89125,0.0,132.618,3874.442,31627.966999999997
Playter Estates-Danforth,2015,June,,14,2.852,781,1.6933749999999999,1.5,15.686,12687.835,24406.702999999998
South Riverdale,2015,June,,10,4.278,720,2.4445714285714284,1.5517241379310347,0.0,7895.762,42953.972
North Riverdale,2015,June,,7,6.417,570,1.158625,0.20689655172413793,129.766,14713.467999999999,12059.681999999999
Blake-Jones,2015,June,,13,4.991,688,1.426,0.17647058823529413,62.744,1381.7939999999999,19033.535
Danforth Village - Toronto,2015,June,,13,4.278,771,0.5092857142857142,2.8571428571428568,91.977,4895.458,9932.803
Broadview North,2015,June,,14,4.278,595,2.4445714285714284,0.5249999999999999,0.0,9370.958999999999,10942.411
Old East York,2015,June,,15,6.417,786,0.9506666666666665,3.8461538461538463,54.187999999999995,12793.358999999999,36361.574
Danforth Village - East York,2015,June,,7,6.417,668,1.8221111111111108,0.23076923076923078,228.16,5896.509999999999,3838.0789999999997
Greenwood-Coxwell,2015,June,,10,4.278,690,0.39611111111111114,2.413793103448276,68.448,11242.583999999999,14009.024
Woodbine Corridor,2015,June,,15,3.565,520,1.6636666666666666,0.2727272727272727,121.923,14322.743999999999,8583.806999999999
Maple Leaf,2015,June,,8,4.278,546,1.3467777777777776,0.46153846153846156,119.78399999999999,14837.529999999999,5102.941
Beechborough-Greenbrook,2015,June,,14,3.565,501,0.713,0.8181818181818182,273.792,2884.085,38347.278999999995
Keelesdale-Eglinton West,2015,June,,4,2.852,521,0.40742857142857136,1.8181818181818181,0.0,10190.909,1527.2459999999999
Briar Hill-Belgravia,2015,June,,14,7.13,592,1.324142857142857,2.4242424242424243,26.381,6226.629,37401.841
Yorkdale-Glen Park,2015,June,,3,5.704,768,1.426,0.3225806451612903,0.0,10918.882,44051.278999999995
Forest Hill North,2015,June,,5,2.852,588,0.7922222222222223,1.2,78.42999999999999,12518.854,5018.094
Englemount-Lawrence,2015,June,,11,5.704,537,1.9805555555555554,2.2222222222222223,134.04399999999998,6294.364,5089.393999999999
Bedford Park-Nortown,2015,June,,3,4.991,659,0.20371428571428568,0.3333333333333333,124.062,1588.5639999999999,35914.523
Lawrence Park South,2015,June,,4,3.565,515,0.5545555555555556,0.4,313.72,11375.202,18536.574
Yonge-Eglinton,2015,June,,5,7.13,530,1.5151249999999998,0.08571428571428572,108.37599999999999,1332.597,27081.165999999997
Mount Pleasant West,2015,June,,12,2.852,683,1.426,1.5384615384615385,0.0,6280.817,39506.617
Lawrence Park North,2015,June,,11,3.565,680,0.31688888888888883,6.545454545454546,0.0,433.50399999999996,6346.413
Mount Pleasant East,2015,June,,9,6.417,573,1.5278571428571428,3.0,0.0,7534.271,30550.624
Black Creek,2015,June,,5,5.704,636,0.40742857142857136,2.5,206.76999999999998,3473.0229999999997,23786.393
Glenfield-Jane Heights,2015,June,,5,4.278,562,1.324142857142857,1.2000000000000002,102.672,4215.255999999999,5194.918
York University Heights,2015,June,,1,5.704,791,0.623875,0.7407407407407407,62.031,2139.0,27733.560999999998
Bathurst Manor,2015,June,,10,7.13,734,0.07922222222222221,5.625,329.40599999999995,1853.8,19935.48
Westminster-Branson,2015,June,,11,5.704,770,1.96075,0.2,0.0,14114.547999999999,38141.935
Clanton Park,2015,June,,13,7.13,578,0.5545555555555556,0.0,62.031,11367.359,30109.989999999998
Lansing-Westgate,2015,June,,8,6.417,797,2.037142857142857,0.6000000000000001,79.143,2254.506,31041.167999999998
Willowdale West,2015,June,,13,3.565,642,0.7922222222222223,0.5454545454545454,367.908,10170.232,9344.578
Newtonbrook West,2015,June,,5,4.278,759,1.6933749999999999,0.2962962962962963,49.91,11858.616,32924.914
Newtonbrook East,2015,June,,1,4.991,684,2.4063749999999997,0.8,0.0,4963.193,13400.835
Willowdale East,2015,June,,4,7.13,798,2.67375,0.9375,166.84199999999998,13976.225999999999,37840.335999999996
Bayview Woods-Steeles,2015,June,,5,3.565,675,1.742888888888889,2.142857142857143,104.81099999999999,437.782,1008.1819999999999
Bayview Village,2015,June,,8,3.565,800,1.426,4.8,121.20999999999998,9424.434,2309.4069999999997
St.Andrew-Windfields,2015,June,,5,3.565,567,1.5278571428571428,0.9259259259259258,0.0,13140.59,7464.397
Don Valley Village,2015,June,,3,5.704,604,0.6111428571428571,0.7000000000000001,0.0,11618.335,41335.462
Henry Farm,2015,June,,8,3.565,725,0.53475,0.46153846153846156,96.255,4329.336,36233.947
Pleasant View,2015,June,,6,4.278,724,1.6636666666666666,1.3333333333333333,182.528,12737.744999999999,11778.76
Parkwoods-Donalda,2015,June,,11,2.852,795,2.953857142857143,1.6666666666666667,0.0,7924.281999999999,35712.744
Tam O'Shanter-Sullivan,2015,June,,4,5.704,707,0.267375,2.0,0.0,3731.8419999999996,20798.21
Bridle Path-Sunnybrook-York Mills,2015,June,,14,3.565,605,0.07922222222222221,1.3846153846153846,47.058,10506.768,21980.363999999998
Leaside-Bennington,2015,June,,10,7.13,505,1.1204285714285713,2.4705882352941178,65.596,10466.127,33677.842
Banbury-Don Mills,2015,June,,14,4.991,570,0.713,1.1739130434782608,176.82399999999998,8441.92,19383.618
Thorncliffe Park,2015,June,,2,3.565,503,2.139,0.8571428571428571,31.372,3013.138,11072.177
Flemingdon Park,2015,June,,8,4.991,675,0.9167142857142857,0.5517241379310345,116.93199999999999,8944.585,19572.563
Victoria Village,2015,June,,5,6.417,750,2.3766666666666665,1.7391304347826086,268.08799999999997,6777.777999999999,27240.877999999997
O'Connor-Parkview,2015,June,,7,3.565,726,1.0298888888888889,2.333333333333333,324.41499999999996,13450.744999999999,26964.947
The Beaches,2015,June,,5,4.991,767,2.049875,2.5925925925925926,242.42,10792.680999999999,37264.231999999996
East End-Danforth,2015,June,,13,6.417,568,0.6337777777777777,2.4000000000000004,183.954,1241.3329999999999,11668.957999999999
Woodbine-Lumsden,2015,June,,13,2.852,654,1.0695,0.4375,47.058,4735.032999999999,19840.650999999998
Crescent Town,2015,June,,5,3.565,579,1.1883333333333332,1.5,25.668,7373.846,4103.315
Birchcliffe-Cliffside,2015,June,,14,2.852,507,1.0298888888888889,0.14705882352941177,24.955,1018.164,43833.100999999995
Oakridge,2015,June,,8,5.704,676,0.4753333333333333,0.2962962962962963,0.0,2399.958,40178.975999999995
Clairlea-Birchmount,2015,June,,10,2.852,619,1.2675555555555553,0.25,0.0,2648.795,18620.708
Wexford/Maryvale,2015,June,,15,4.991,539,2.139,0.3,0.0,2029.9109999999998,29939.583
Dorset Park,2015,June,,13,7.13,742,1.60425,0.7692307692307693,104.098,1703.357,1197.84
Ionview,2015,June,,3,3.565,760,2.2974444444444444,3.375,190.37099999999998,277.35699999999997,17409.321
Kennedy Park,2015,June,,2,4.278,657,1.9805555555555554,2.5,0.0,8163.137,23773.558999999997
Cliffcrest,2015,June,,11,7.13,638,0.6111428571428571,2.571428571428571,250.976,956.1329999999999,43060.208999999995
Eglinton East,2015,June,,14,2.852,530,0.20371428571428568,0.20689655172413793,0.0,11383.045,26217.01
Bendale,2015,June,,3,4.278,552,2.5464285714285713,0.3076923076923077,0.0,7763.857,5356.056
Scarborough Village,2015,June,,11,2.852,536,2.4063749999999997,0.12903225806451613,37.789,5935.012,11284.651
Woburn,2015,June,,10,4.991,582,0.623875,0.21875,376.464,9763.109,43077.320999999996
Guildwood,2015,June,,3,2.852,632,2.953857142857143,2.526315789473684,136.896,13487.821,13258.234999999999
Morningside,2015,June,,8,5.704,598,0.8148571428571427,0.8421052631578947,0.0,2004.243,13878.545
West Hill,2015,June,,2,6.417,706,2.4955,0.5,196.788,6772.074,27024.126
Rouge,2015,June,,9,2.852,664,0.7922222222222223,5.555555555555555,106.94999999999999,7007.364,8576.677
Centennial Scarborough,2015,June,,15,5.704,539,1.9805555555555554,1.4117647058823528,0.0,4990.286999999999,23349.324
Highland Creek,2015,June,,13,6.417,659,0.445625,0.8484848484848485,113.367,9129.965,9340.3
Malvern,2015,June,,7,4.278,677,1.1883333333333332,0.41025641025641024,342.23999999999995,10521.028,9102.871
Hillcrest Village,2015,June,,13,6.417,776,1.5151249999999998,0.14705882352941177,79.143,5549.2789999999995,4333.614
Steeles,2015,June,,7,2.852,636,2.2182222222222223,0.2,52.762,8158.8589999999995,10394.114
L'Amoreaux,2015,June,,11,5.704,769,1.6636666666666666,2.727272727272727,0.0,14359.82,4186.023
Agincourt South-Malvern West,2015,June,,14,7.13,516,0.5092857142857142,3.31578947368421,99.82,3487.9959999999996,26279.040999999997
Milliken,2015,June,,9,6.417,626,0.07922222222222221,0.35714285714285715,51.336,5423.0779999999995,4929.682
Agincourt North,2015,June,,12,4.278,693,1.7315714285714283,0.4,91.977,11257.556999999999,6700.061
Trinity-Bellwoods,2015,July,,15,3.636,736,0.505,1.2564102564102564,41.814,5588.532,32872.167
West Humber-Clairville,2015,July,,18,3.636,778,2.626,0.9411764705882353,239.976,8648.226,14527.638
Mount Olive-Silverstone-Jamestown,2015,July,,8,6.363,506,2.2725,0.6923076923076923,79.992,12189.69,55643.526000000005
Humber Summit,2015,July,,5,5.454000000000001,664,0.795375,4.0,269.973,2602.467,31860.45
Thistletown-Beaumond Heights,2015,July,,16,6.363,591,2.525,1.5428571428571427,65.44800000000001,5714.883,2843.3520000000003
Humbermede,2015,July,,15,6.363,603,2.525,0.375,215.43300000000002,9820.836000000001,49079.637
Rexdale-Kipling,2015,July,,3,4.545,613,1.5150000000000001,4.0,0.0,3086.964,1730.736
Elms-Old Rexdale,2015,July,,2,9.09,667,2.7270000000000003,2.1052631578947367,30.906000000000002,4384.107,17891.847
Pelmo Park-Humberlea,2015,July,,5,9.09,534,3.5061428571428572,0.9230769230769231,68.175,17384.625,12033.342
Downsview-Roding-CFB,2015,July,,1,4.545,688,0.10099999999999999,0.16666666666666666,485.40599999999995,18971.739,14061.321
Kingsview Village-The Westway,2015,July,,18,9.09,592,2.7270000000000003,1.0,243.612,14173.128,36350.91
Weston,2015,July,,9,8.181000000000001,552,0.4545,0.0,0.0,2933.3430000000003,17795.493000000002
Rustic,2015,July,,6,7.272,577,1.818,0.7142857142857143,349.05600000000004,3550.554,6122.115
Humber Heights-Westmount,2015,July,,10,9.09,523,1.212,1.1428571428571428,0.0,4495.914,4881.33
Brookhaven-Amesbury,2015,July,,8,8.181000000000001,758,0.22725,1.25,253.61100000000002,9113.634,12326.04
Mount Dennis,2015,July,,9,8.181000000000001,682,2.424,1.0,90.9,16558.344,18659.952
Willowridge-Martingrove-Richview,2015,July,,18,3.636,795,0.25971428571428573,2.909090909090909,80.901,5831.235000000001,10480.77
Princess-Rosethorn,2015,July,,12,7.272,689,1.818,0.38461538461538464,395.41499999999996,4222.305,44966.412000000004
Eringate-Centennial-West Deane,2015,July,,1,4.545,682,3.1815,0.23529411764705882,56.358000000000004,1253.511,13672.269
Edenbridge-Humber Valley,2015,July,,17,3.636,529,0.6492857142857144,0.6666666666666666,54.54,2827.899,31495.941000000003
Rockcliffe-Smythe,2015,July,,10,4.545,651,2.8280000000000003,2.333333333333333,94.536,1426.221,39043.368
Markland Woods,2015,July,,12,6.363,668,0.606,4.615384615384616,214.524,16711.056,25510.176
Etobicoke West Mall,2015,July,,14,5.454000000000001,541,1.5150000000000001,0.3225806451612903,0.0,17447.346,4385.0160000000005
Islington-City Centre West,2015,July,,15,6.363,615,1.3635000000000002,0.0,66.357,9557.226,15948.405
Alderwood,2015,July,,13,7.272,575,0.20199999999999999,0.6363636363636364,261.79200000000003,8307.351,40495.041000000005
Long Branch,2015,July,,2,4.545,541,2.2725,1.0526315789473684,154.53,7986.474,14978.502
New Toronto,2015,July,,10,7.272,788,0.505,0.175,92.718,10669.842,12676.914
Mimico,2015,July,,10,3.636,569,1.212,0.5333333333333333,61.812000000000005,9413.604000000001,34135.677
Stonegate-Queensway,2015,July,,6,9.09,657,1.9316250000000001,4.2,310.87800000000004,5564.898,7362.900000000001
Kingsway South,2015,July,,10,8.181000000000001,584,1.9316250000000001,1.0769230769230769,181.8,6487.533,30747.834000000003
Lambton Baby Point,2015,July,,8,8.181000000000001,673,0.795375,3.9130434782608696,58.176,14030.415,46993.482
High Park-Swansea,2015,July,,13,9.09,605,2.2725,0.7692307692307693,218.16,15191.208,53972.784
Runnymede-Bloor West Village,2015,July,,8,8.181000000000001,607,1.717,1.3714285714285714,63.63,7110.198,50942.178
High Park North,2015,July,,10,8.181000000000001,543,2.2075714285714283,1.5882352941176472,199.98000000000002,12083.337,18265.446
Junction Area,2015,July,,9,5.454000000000001,671,3.895714285714286,0.28125,289.062,12156.057,14376.744
Roncesvalles,2015,July,,7,6.363,789,1.704375,0.625,0.0,10033.542,45189.117
South Parkdale,2015,July,,4,7.272,744,1.038857142857143,1.0666666666666667,0.0,5288.562,10478.043
Dufferin Grove,2015,July,,1,6.363,575,0.505,0.3333333333333333,107.262,3216.951,41953.986000000004
Little Portugal,2015,July,,16,5.454000000000001,612,0.25971428571428573,0.2647058823529412,72.72,1474.3980000000001,34774.704
Dovercourt-Wallace Emerson-Juncti,2015,July,,9,8.181000000000001,782,3.636,0.26666666666666666,199.98000000000002,3618.7290000000003,7530.156
Niagara,2015,July,,5,5.454000000000001,616,2.95425,1.0344827586206897,316.332,15410.277,23962.149
Weston-Pellam Park,2015,July,,9,4.545,541,2.158875,0.48484848484848486,89.08200000000001,9477.234,53672.814
Palmerston-Little Italy,2015,July,,9,9.09,690,2.9867142857142857,2.1739130434782608,181.8,18904.473,54278.208
University,2015,July,,2,5.454000000000001,546,1.212,0.4666666666666667,209.07,12818.718,20330.694
Kensington-Chinatown,2015,July,,8,3.636,670,2.613375,1.2727272727272727,0.0,11218.878,7615.602
Waterfront Communities-The Island,2015,July,,1,9.09,680,0.20199999999999999,0.75,463.59000000000003,555.399,13107.78
Annex,2015,July,,8,7.272,517,0.303,0.4444444444444444,0.0,1927.989,55187.208
Wychwood,2015,July,,6,8.181000000000001,541,1.13625,0.2857142857142857,245.43,9001.827000000001,44499.186
Corsa Italia-Davenport,2015,July,,13,5.454000000000001,599,0.22725,0.5714285714285714,0.0,15165.756000000001,52355.673
Oakwood-Vaughan,2015,July,,5,8.181000000000001,590,0.8079999999999999,0.2647058823529412,105.444,4455.918000000001,31227.786
Humewood-Cedarvale,2015,July,,3,4.545,608,1.038857142857143,2.0,316.332,10316.241,42248.502
Casa Loma,2015,July,,18,4.545,570,1.249875,0.5925925925925926,133.62300000000002,11722.464,3061.512
Forest Hill South,2015,July,,4,7.272,620,2.9867142857142857,0.3333333333333333,179.982,9116.361,36226.377
Yonge-St.Clair,2015,July,,19,3.636,671,1.3635000000000002,0.5,309.06,18044.559,11975.166000000001
Bay Street Corridor,2015,July,,2,8.181000000000001,702,2.7270000000000003,2.692307692307692,231.79500000000002,11359.773000000001,16260.192000000001
Rosedale-Moore Park,2015,July,,18,8.181000000000001,698,1.0226250000000001,0.6153846153846154,131.805,14783.976,49509.594000000005
Church-Yonge Corridor,2015,July,,1,3.636,591,1.1687142857142858,0.13333333333333333,436.32000000000005,8385.525,18677.223
Caledonia-Fairbanks,2015,July,,2,7.272,521,0.303,0.5384615384615385,474.498,5254.02,6182.109
North St.James Town,2015,July,,10,4.545,665,2.9290000000000003,3.15,49.086,4292.298,36766.323000000004
Cabbagetown-South St.James Town,2015,July,,9,6.363,502,3.40875,1.25,59.994,8767.305,7011.117
Moss Park,2015,July,,11,5.454000000000001,523,1.704375,1.8620689655172415,349.96500000000003,12689.640000000001,41482.215000000004
Regent Park,2015,July,,13,3.636,599,3.067875,0.6521739130434783,81.81,6016.671,35473.725
Playter Estates-Danforth,2015,July,,9,9.09,589,1.1110000000000002,0.7999999999999999,95.44500000000001,11180.7,11556.117
South Riverdale,2015,July,,13,4.545,758,2.158875,3.333333333333333,299.97,3544.1910000000003,1500.759
North Riverdale,2015,July,,15,7.272,786,3.7658571428571435,0.8571428571428571,0.0,11535.210000000001,47166.192
Blake-Jones,2015,July,,4,3.636,602,2.613375,1.25,0.0,9515.412,11789.73
Danforth Village - Toronto,2015,July,,19,4.545,530,2.9867142857142857,0.9210526315789473,190.89000000000001,6289.371,29648.853000000003
Broadview North,2015,July,,8,3.636,601,3.895714285714286,0.6000000000000001,304.515,11792.457,31007.808
Old East York,2015,July,,9,3.636,566,1.4140000000000001,0.25,65.44800000000001,6984.756,30166.074
Danforth Village - East York,2015,July,,2,8.181000000000001,649,1.038857142857143,0.4,181.8,10670.751,46918.944
Greenwood-Coxwell,2015,July,,11,7.272,710,0.795375,0.8974358974358975,31.815,18803.574,15313.014000000001
Woodbine Corridor,2015,July,,10,6.363,618,1.818,0.375,294.516,14311.296,4642.263
Maple Leaf,2015,July,,11,7.272,578,0.7791428571428571,0.5384615384615385,57.267,5865.777,8485.515
Beechborough-Greenbrook,2015,July,,15,8.181000000000001,565,2.077714285714286,0.5555555555555556,52.722,14244.03,43532.01
Keelesdale-Eglinton West,2015,July,,13,8.181000000000001,719,3.895714285714286,0.576923076923077,144.531,16305.642,48136.095
Briar Hill-Belgravia,2015,July,,17,6.363,727,3.246428571428572,3.8461538461538463,223.61399999999998,10822.554,45366.372
Yorkdale-Glen Park,2015,July,,4,9.09,705,2.158875,0.6774193548387096,36.36,9593.586000000001,43822.89
Forest Hill North,2015,July,,9,3.636,508,0.6817500000000001,1.0344827586206897,264.519,2375.217,53634.636
Englemount-Lawrence,2015,July,,17,3.636,618,2.2075714285714283,0.7894736842105263,125.44200000000001,12815.991,32354.037
Bedford Park-Nortown,2015,July,,16,3.636,746,2.5971428571428574,5.555555555555555,218.16,8693.676,36976.302
Lawrence Park South,2015,July,,8,5.454000000000001,601,0.909,1.8421052631578947,158.166,6769.323,22466.844
Yonge-Eglinton,2015,July,,15,6.363,662,1.5150000000000001,0.24242424242424243,100.899,18473.607,31741.371000000003
